,TF,Target,Label
8136,715,493,1
8137,715,215,1
8138,715,391,1
8139,715,705,1
8140,715,1014,1
8141,715,345,1
8142,715,885,1
8143,715,947,1
8144,715,1010,1
8145,715,26,1
8146,715,586,1
8147,715,689,1
8148,715,127,1
8149,715,184,1
8150,715,991,1
8151,715,872,1
8152,715,1122,1
8153,715,321,1
8154,715,660,1
8155,715,96,1
8156,715,631,1
8157,715,503,1
8158,715,1165,1
8159,715,616,1
8160,715,370,1
8161,715,208,1
8162,715,573,1
8163,715,393,1
8164,715,615,1
8165,715,368,1
8166,715,264,1
8167,715,555,1
8168,715,1140,1
8169,715,1117,1
8170,715,314,1
8171,715,939,1
8172,715,70,1
8173,715,1004,1
8174,715,626,1
8175,715,785,1
8176,715,665,1
8177,715,181,1
8178,715,77,1
8179,715,742,1
8180,715,918,1
8181,715,101,1
8182,715,470,1
8183,715,1046,1
8184,715,688,1
8185,715,22,1
8186,715,158,1
8187,715,244,1
8188,715,490,1
8189,715,949,1
8190,715,447,1
8191,715,714,1
8192,715,547,1
8193,715,763,1
8194,715,863,1
8195,715,78,1
8196,715,920,1
8197,715,198,1
8198,715,1016,1
8199,715,671,1
8200,715,553,1
8201,715,651,1
8202,715,1151,1
8203,715,841,1
8204,715,23,1
8205,715,550,1
8206,715,129,1
8207,715,412,1
8208,715,565,1
8209,715,128,1
8210,715,690,1
8211,715,112,1
8212,715,855,1
8213,715,1103,1
8214,715,978,1
8215,715,156,1
8216,715,125,1
8217,715,1190,1
8218,715,958,1
8219,715,685,1
8220,715,54,1
8221,715,100,1
8222,715,838,1
8223,715,429,1
8224,715,289,1
8225,715,2,1
8226,715,852,1
8227,715,502,1
8228,715,1081,1
8229,715,953,1
8230,715,189,1
8231,715,860,1
8232,715,221,1
8233,715,809,1
8234,715,798,1
8235,715,583,1
8236,715,1195,1
8237,715,1018,1
8238,715,161,1
8239,715,960,1
8240,715,305,1
8241,715,1047,1
8242,715,772,1
8243,715,41,1
8244,715,911,1
8245,715,611,1
8246,715,966,1
8247,715,1178,1
8248,715,669,1
8249,715,563,1
8250,715,339,1
8251,715,790,1
8252,715,1036,1
8253,715,784,1
8254,715,1028,1
8255,715,619,1
8256,715,534,1
8257,715,857,1
8258,715,542,1
8259,715,667,1
8260,715,537,1
8261,715,334,1
8262,715,874,1
8263,715,243,1
8264,715,811,1
8265,715,917,1
8266,715,495,1
8267,715,788,1
8268,715,401,1
8269,715,527,1
8270,715,378,1
8271,715,284,1
8272,715,1158,1
8273,715,230,1
8274,715,256,1
8275,715,336,1
8276,716,151,1
8277,716,345,1
8278,716,658,1
8279,716,100,1
8280,716,1060,1
8281,716,314,1
8282,716,646,1
8283,716,771,1
8284,716,1139,1
8285,716,603,1
8286,716,639,1
8287,716,88,1
8288,716,465,1
8289,716,296,1
8290,716,1017,1
8291,716,417,1
8292,716,400,1
8293,716,530,1
8294,716,882,1
8295,716,479,1
8296,716,267,1
8297,716,111,1
8298,716,914,1
8299,716,268,1
8300,716,35,1
8301,716,1087,1
8302,716,316,1
8303,716,1,1
8304,716,113,1
8305,716,743,1
8306,716,1140,1
8307,716,534,1
8308,716,1037,1
8309,716,313,1
8310,716,905,1
8311,716,1107,1
8312,716,899,1
8313,716,645,1
8314,716,217,1
8315,716,61,1
8316,716,991,1
8317,716,378,1
8318,716,484,1
8319,716,175,1
8320,716,214,1
8321,716,55,1
8322,716,1043,1
8323,716,1188,1
8324,716,588,1
8325,716,922,1
8326,716,1101,1
8327,716,287,1
8328,716,1147,1
8329,716,836,1
8330,716,903,1
8331,716,886,1
8332,716,1119,1
8333,716,206,1
8334,716,37,1
8335,716,251,1
8336,716,578,1
8337,716,460,1
8338,716,677,1
8339,716,827,1
8340,716,1036,1
8341,716,706,1
8342,716,960,1
8343,716,958,1
8344,716,265,1
8345,716,292,1
8346,716,363,1
8347,716,434,1
8348,716,67,1
8349,716,858,1
8350,716,648,1
8351,716,1080,1
8352,716,423,1
8353,716,389,1
8354,716,809,1
8355,716,1111,1
8356,716,1197,1
8357,716,941,1
8358,716,590,1
8359,716,828,1
8360,716,580,1
8361,716,49,1
8362,716,733,1
8363,716,23,1
8364,716,1019,1
8365,716,557,1
8366,716,1074,1
8367,716,535,1
8368,716,1169,1
8369,716,746,1
8370,716,792,1
8371,716,1124,1
8372,716,1116,1
8373,716,873,1
8374,716,141,1
8375,716,1133,1
8376,716,638,1
8377,716,643,1
8378,716,1123,1
8379,716,505,1
8380,716,298,1
8381,716,912,1
8382,716,134,1
8383,716,1063,1
8384,716,1093,1
8385,716,301,1
8386,716,772,1
8387,716,1192,1
8388,716,269,1
8389,716,442,1
8390,716,540,1
8391,716,185,1
8392,716,1187,1
8393,716,60,1
8394,716,266,1
8395,716,595,1
8396,716,1164,1
8397,716,70,1
8398,716,1180,1
8399,716,45,1
8400,716,1186,1
8401,716,315,1
8402,716,896,1
8403,716,955,1
8404,716,444,1
8405,716,575,1
8406,716,1115,1
8407,716,457,1
8408,716,992,1
8409,716,75,1
8410,716,773,1
8411,716,164,1
8412,716,748,1
8413,716,767,1
8414,716,856,1
8415,716,1000,1
8416,716,179,1
8417,716,740,1
8418,716,750,1
8419,716,1099,1
8420,716,165,1
8421,716,1177,1
8422,716,781,1
8423,716,1190,1
8424,716,758,1
8425,716,257,1
8426,716,54,1
8427,716,924,1
8428,716,312,1
8429,716,149,1
8430,716,576,1
8431,716,865,1
8432,716,852,1
8433,716,652,1
8434,716,697,1
8435,716,488,1
8436,716,210,1
8437,716,443,1
8438,716,962,1
8439,716,438,1
8440,716,518,1
8441,716,1044,1
8442,716,264,1
8443,716,47,1
8444,716,779,1
8445,716,572,1
8446,716,1153,1
8447,716,31,1
8448,716,766,1
8449,716,1073,1
8450,716,28,1
8451,716,324,1
8452,716,169,1
8453,716,258,1
8454,716,837,1
8455,716,1083,1
8456,716,289,1
8457,716,635,1
8458,716,263,1
8459,716,98,1
8460,716,736,1
8461,716,1033,1
8462,716,486,1
8463,716,945,1
8464,716,613,1
8465,716,354,1
8466,716,428,1
8467,716,786,1
8468,716,668,1
8469,716,874,1
8470,716,1049,1
8471,716,815,1
8472,716,676,1
8473,716,30,1
8474,716,984,1
8475,716,308,1
8476,716,1158,1
8477,716,932,1
8478,716,573,1
8479,716,512,1
8480,716,830,1
8481,716,1042,1
8482,716,964,1
8483,716,1141,1
8484,716,685,1
8485,716,982,1
8486,716,201,1
8487,716,458,1
8488,716,1155,1
8489,716,725,1
8490,716,501,1
8491,716,79,1
8492,716,1066,1
8493,716,339,1
8494,716,1096,1
8495,716,884,1
8496,716,554,1
8497,716,796,1
8498,716,1098,1
8499,716,276,1
8500,716,248,1
8501,716,1070,1
8502,716,1201,1
8503,716,335,1
8504,716,527,1
8505,716,857,1
8506,716,1004,1
8507,716,702,1
8508,716,342,1
8509,716,514,1
8510,716,517,1
8511,716,1154,1
8512,716,281,1
8513,716,377,1
8514,716,439,1
8515,716,357,1
8516,716,651,1
8517,716,885,1
8518,716,398,1
8519,716,853,1
8520,716,686,1
8521,716,843,1
8522,716,285,1
8523,716,784,1
8524,716,124,1
8525,716,612,1
8526,716,329,1
8527,716,207,1
8528,716,549,1
8529,716,1181,1
8530,716,591,1
8531,716,1182,1
8532,716,1029,1
8533,716,894,1
8534,716,1109,1
8535,716,519,1
8536,716,359,1
8537,716,818,1
8538,716,907,1
8539,716,1171,1
8540,716,87,1
8541,716,729,1
8542,716,474,1
8543,716,3,1
8544,716,1053,1
8545,716,137,1
8546,716,198,1
8547,716,407,1
8548,716,11,1
8549,716,414,1
8550,716,601,1
8551,716,178,1
8552,716,451,1
8553,716,1200,1
8554,716,826,1
8555,716,1196,1
8556,716,273,1
8557,716,83,1
8558,716,1142,1
8559,716,831,1
8560,716,462,1
8561,716,1054,1
8562,716,433,1
8563,716,819,1
8564,716,574,1
8565,716,714,1
8566,716,669,1
8567,716,631,1
8568,716,496,1
8569,716,510,1
8570,716,1030,1
8571,716,255,1
8572,716,365,1
8573,716,564,1
8574,716,1108,1
8575,716,1014,1
8576,716,1031,1
8577,716,1128,1
8578,716,385,1
8579,716,504,1
8580,716,1194,1
8581,716,243,1
8582,716,223,1
8583,716,249,1
8584,716,431,1
8585,716,983,1
8586,716,274,1
8587,716,640,1
8588,716,327,1
8589,716,82,1
8590,716,844,1
8591,716,1149,1
8592,716,656,1
8593,716,15,1
8594,716,823,1
8595,716,553,1
8596,716,1202,1
8597,716,556,1
8598,716,221,1
8599,716,205,1
8600,716,366,1
8601,716,1015,1
8602,716,679,1
8603,716,62,1
8604,716,730,1
8605,716,421,1
8606,716,238,1
8607,716,2,1
8608,716,1082,1
8609,716,625,1
8610,716,56,1
8611,716,64,1
8612,716,1084,1
8613,716,376,1
8614,716,620,1
8615,716,980,1
8616,716,680,1
8617,716,8,1
8618,716,192,1
8619,716,1016,1
8620,716,1105,1
8621,716,101,1
8622,716,321,1
8623,716,25,1
8624,716,475,1
8625,716,1072,1
8626,716,762,1
8627,716,367,1
8628,716,847,1
8629,716,57,1
8630,716,295,1
8631,716,256,1
8632,716,709,1
8633,716,1010,1
8634,716,241,1
8635,716,817,1
8636,716,942,1
8637,716,131,1
8638,716,816,1
8639,716,996,1
8640,716,1050,1
8641,716,121,1
8642,716,1095,1
8643,716,593,1
8644,716,430,1
8645,716,338,1
8646,716,875,1
8647,716,1062,1
8648,716,105,1
8649,716,278,1
8650,716,846,1
8651,716,22,1
8652,716,794,1
8653,716,822,1
8654,716,741,1
8655,716,524,1
8656,716,81,1
8657,716,74,1
8658,716,674,1
8659,716,689,1
8660,716,719,1
8661,716,129,1
8662,716,259,1
8663,716,801,1
8664,716,859,1
8665,716,1077,1
8666,716,770,1
8667,716,609,1
8668,716,611,1
8669,716,58,1
8670,716,1023,1
8671,716,933,1
8672,716,235,1
8673,716,756,1
8674,716,918,1
8675,716,560,1
8676,716,388,1
8677,716,43,1
8678,716,845,1
8679,716,602,1
8680,716,1193,1
8681,716,649,1
8682,716,696,1
8683,716,412,1
8684,716,908,1
8685,716,99,1
8686,716,854,1
8687,716,968,1
8688,716,938,1
8689,716,735,1
8690,716,916,1
8691,716,1122,1
8692,716,333,1
8693,716,795,1
8694,716,798,1
8695,716,764,1
8696,716,6,1
8697,716,500,1
8698,716,694,1
8699,716,144,1
8700,716,623,1
8701,716,987,1
8702,716,245,1
8703,716,440,1
8704,716,50,1
8705,716,493,1
8706,716,1009,1
8707,716,416,1
8708,716,738,1
8709,716,318,1
8710,716,717,1
8711,716,520,1
8712,716,326,1
8713,716,284,1
8714,716,832,1
8715,716,1160,1
8716,716,855,1
8717,716,751,1
8718,716,336,1
8719,716,526,1
8720,716,69,1
8721,716,1102,1
8722,716,361,1
8723,716,1012,1
8724,716,973,1
8725,716,1002,1
8726,716,507,1
8727,716,790,1
8728,716,952,1
8729,716,506,1
8730,716,39,1
8731,716,410,1
8732,716,405,1
8733,716,812,1
8734,716,448,1
8735,716,1131,1
8736,716,413,1
8737,716,90,1
8738,716,280,1
8739,716,471,1
8740,716,636,1
8741,716,783,1
8742,716,1126,1
8743,716,584,1
8744,716,112,1
8745,716,302,1
8746,716,467,1
8747,716,1121,1
8748,716,464,1
8749,716,403,1
8750,716,808,1
8751,716,724,1
8752,716,446,1
8753,716,880,1
8754,716,184,1
8755,716,1001,1
8756,716,182,1
8757,716,183,1
8758,716,304,1
8759,716,397,1
8760,716,810,1
8761,716,1148,1
8762,716,233,1
8763,716,523,1
8764,716,745,1
8765,716,337,1
8766,716,877,1
8767,716,821,1
8768,716,95,1
8769,716,84,1
8770,716,961,1
8771,716,472,1
8772,716,644,1
8773,716,653,1
8774,716,604,1
8775,716,807,1
8776,716,532,1
8777,716,459,1
8778,716,739,1
8779,716,1046,1
8780,716,986,1
8781,716,546,1
8782,716,782,1
8783,716,135,1
8784,716,975,1
8785,716,133,1
8786,716,40,1
8787,716,1018,1
8788,716,529,1
8789,716,402,1
8790,716,948,1
8791,716,271,1
8792,716,1047,1
8793,716,583,1
8794,716,36,1
8795,716,89,1
8796,716,492,1
8797,716,797,1
8798,716,558,1
8799,716,188,1
8800,716,1162,1
8801,716,989,1
8802,716,949,1
8803,716,140,1
8804,716,282,1
8805,716,473,1
8806,716,759,1
8807,716,970,1
8808,716,1163,1
8809,716,577,1
8810,716,383,1
8811,716,699,1
8812,716,171,1
8813,716,116,1
8814,716,380,1
8815,716,490,1
8816,716,850,1
8817,716,227,1
8818,716,349,1
8819,716,498,1
8820,716,19,1
8821,716,632,1
8822,716,776,1
8823,716,212,1
8824,716,579,1
8825,716,804,1
8826,716,328,1
8827,716,637,1
8828,716,401,1
8829,716,0,1
8830,716,322,1
8831,716,286,1
8832,716,614,1
8833,716,9,1
8834,716,596,1
8835,716,275,1
8836,716,977,1
8837,716,387,1
8838,716,1112,1
8839,716,409,1
8840,716,477,1
8841,716,586,1
8842,716,704,1
8843,716,1184,1
8844,716,1039,1
8845,716,469,1
8846,716,678,1
8847,716,1081,1
8848,716,1178,1
8849,716,10,1
8850,716,307,1
8851,716,125,1
8852,716,861,1
8853,716,355,1
8854,716,561,1
8855,716,939,1
8856,716,869,1
8857,716,521,1
8858,716,522,1
8859,716,334,1
8860,716,997,1
8861,716,910,1
8862,716,65,1
8863,716,892,1
8864,716,965,1
8865,716,391,1
8866,716,934,1
8867,716,866,1
8868,716,253,1
8869,716,44,1
8870,716,683,1
8871,716,478,1
8872,716,288,1
8873,716,616,1
8874,716,666,1
8875,716,954,1
8876,716,187,1
8877,716,562,1
8878,716,705,1
8879,716,799,1
8880,716,707,1
8881,716,1127,1
8882,716,848,1
8883,716,167,1
8884,716,34,1
8885,716,901,1
8886,716,503,1
8887,716,208,1
8888,716,1032,1
8889,716,1134,1
8890,716,898,1
8891,716,1203,1
8892,716,455,1
8893,716,300,1
8894,716,379,1
8895,716,196,1
8896,716,711,1
8897,716,1146,1
8898,716,690,1
8899,716,12,1
8900,716,511,1
8901,716,85,1
8902,716,174,1
8903,716,633,1
8904,716,51,1
8905,716,950,1
8906,716,191,1
8907,716,841,1
8908,716,618,1
8909,716,117,1
8910,716,839,1
8911,716,360,1
8912,716,732,1
8913,716,570,1
8914,716,1041,1
8915,716,513,1
8916,716,186,1
8917,716,692,1
8918,716,1176,1
8919,716,194,1
8920,716,1035,1
8921,716,146,1
8922,716,723,1
8923,716,319,1
8924,716,923,1
8925,716,369,1
8926,716,130,1
8927,716,1104,1
8928,716,309,1
8929,716,461,1
8930,716,1118,1
8931,716,297,1
8932,716,929,1
8933,716,629,1
8934,716,675,1
8935,716,13,1
8936,716,353,1
8937,716,720,1
8938,716,1061,1
8939,716,29,1
8940,716,1199,1
8941,716,392,1
8942,716,597,1
8943,716,94,1
8944,716,250,1
8945,716,1106,1
8946,716,491,1
8947,716,291,1
8948,716,599,1
8949,716,1159,1
8950,716,228,1
8951,716,642,1
8952,716,935,1
8953,716,1189,1
8954,716,883,1
8955,716,1130,1
8956,716,92,1
8957,716,252,1
8958,716,7,1
8959,716,867,1
8960,716,122,1
8961,716,1138,1
8962,716,665,1
8963,716,27,1
8964,716,1045,1
8965,716,673,1
8966,716,114,1
8967,716,662,1
8968,716,891,1
8969,716,722,1
8970,716,814,1
8971,716,168,1
8972,716,788,1
8973,716,142,1
8974,716,1152,1
8975,716,953,1
8976,716,1166,1
8977,716,621,1
8978,716,930,1
8979,716,1092,1
8980,716,551,1
8981,716,76,1
8982,716,981,1
8983,716,713,1
8984,716,59,1
8985,716,994,1
8986,716,445,1
8987,716,622,1
8988,716,628,1
8989,716,840,1
8990,716,1195,1
8991,716,480,1
8992,716,607,1
8993,716,1103,1
8994,716,156,1
8995,716,660,1
8996,769,9,1
8997,769,1049,1
8998,769,125,1
8999,769,862,1
9000,769,852,1
9001,769,244,1
9002,769,482,1
9003,769,274,1
9004,769,542,1
9005,769,1004,1
9006,769,963,1
9007,769,502,1
9008,769,942,1
9009,769,446,1
9010,769,909,1
9011,769,996,1
9012,769,212,1
9013,769,1046,1
9014,769,65,1
9015,769,633,1
9016,769,898,1
9017,769,1047,1
9018,769,1176,1
9019,769,721,1
9020,769,814,1
9021,769,178,1
9022,769,884,1
9023,769,253,1
9024,769,806,1
9025,769,950,1
9026,769,486,1
9027,769,747,1
9028,769,1015,1
9029,769,926,1
9030,769,513,1
9031,769,582,1
9032,769,645,1
9033,769,951,1
9034,769,280,1
9035,769,609,1
9036,769,159,1
9037,769,1057,1
9038,769,634,1
9039,769,113,1
9040,769,625,1
9041,769,239,1
9042,769,284,1
9043,769,570,1
9044,769,973,1
9045,769,116,1
9046,769,518,1
9047,769,883,1
9048,769,937,1
9049,769,1062,1
9050,769,1198,1
9051,769,255,1
9052,769,614,1
9053,769,983,1
9054,769,380,1
9055,769,554,1
9056,769,174,1
9057,769,304,1
9058,769,830,1
9059,769,924,1
9060,769,1077,1
9061,769,442,1
9062,769,600,1
9063,769,896,1
9064,769,46,1
9065,769,129,1
9066,769,900,1
9067,769,325,1
9068,769,949,1
9069,769,165,1
9070,769,299,1
9071,769,548,1
9072,769,1171,1
9073,769,661,1
9074,769,701,1
9075,769,315,1
9076,769,1125,1
9077,769,1104,1
9078,769,780,1
9079,769,1061,1
9080,769,599,1
9081,769,245,1
9082,769,294,1
9083,769,503,1
9084,769,454,1
9085,769,1174,1
9086,769,7,1
9087,769,977,1
9088,769,415,1
9089,769,416,1
9090,769,217,1
9091,769,843,1
9092,769,720,1
9093,769,82,1
9094,769,309,1
9095,769,507,1
9096,769,669,1
9097,769,773,1
9098,769,755,1
9099,769,626,1
9100,769,70,1
9101,769,956,1
9102,769,496,1
9103,769,475,1
9104,769,21,1
9105,769,231,1
9106,769,11,1
9107,769,1048,1
9108,769,321,1
9109,769,414,1
9110,769,988,1
9111,769,279,1
9112,769,29,1
9113,769,846,1
9114,769,218,1
9115,769,920,1
9116,769,238,1
9117,769,19,1
9118,769,295,1
9119,769,197,1
9120,769,539,1
9121,769,118,1
9122,769,157,1
9123,769,398,1
9124,769,1165,1
9125,769,150,1
9126,769,388,1
9127,769,73,1
9128,769,551,1
9129,769,95,1
9130,769,556,1
9131,769,180,1
9132,769,514,1
9133,769,1189,1
9134,769,417,1
9135,769,201,1
9136,769,179,1
9137,769,52,1
9138,769,635,1
9139,769,524,1
9140,769,472,1
9141,769,655,1
9142,769,1017,1
9143,769,224,1
9144,769,366,1
9145,769,628,1
9146,769,616,1
9147,769,1120,1
9148,769,1119,1
9149,769,839,1
9150,769,765,1
9151,769,88,1
9152,769,670,1
9153,769,1190,1
9154,769,1163,1
9155,769,547,1
9156,769,259,1
9157,769,269,1
9158,769,220,1
9159,769,16,1
9160,769,894,1
9161,769,225,1
9162,769,352,1
9163,769,733,1
9164,769,964,1
9165,769,350,1
9166,769,5,1
9167,769,658,1
9168,769,512,1
9169,769,363,1
9170,769,1044,1
9171,769,678,1
9172,769,716,1
9173,769,1033,1
9174,769,101,1
9175,769,821,1
9176,769,467,1
9177,769,394,1
9178,769,649,1
9179,769,447,1
9180,769,230,1
9181,769,193,1
9182,769,37,1
9183,769,555,1
9184,769,1002,1
9185,769,310,1
9186,769,106,1
9187,769,822,1
9188,769,1169,1
9189,769,1203,1
9190,769,87,1
9191,769,199,1
9192,769,584,1
9193,769,914,1
9194,769,278,1
9195,769,740,1
9196,769,1069,1
9197,769,410,1
9198,769,804,1
9199,769,515,1
9200,769,441,1
9201,769,1131,1
9202,769,1054,1
9203,769,788,1
9204,769,1030,1
9205,769,725,1
9206,769,144,1
9207,769,172,1
9208,769,1041,1
9209,769,650,1
9210,769,1136,1
9211,769,426,1
9212,769,1083,1
9213,769,516,1
9214,769,191,1
9215,769,579,1
9216,769,258,1
9217,769,221,1
9218,769,783,1
9219,769,1040,1
9220,769,520,1
9221,769,529,1
9222,769,1178,1
9223,769,198,1
9224,769,206,1
9225,769,705,1
9226,769,152,1
9227,769,636,1
9228,769,1093,1
9229,769,1123,1
9230,769,252,1
9231,769,737,1
9232,769,1112,1
9233,769,342,1
9234,769,1193,1
9235,769,709,1
9236,769,1064,1
9237,769,241,1
9238,769,498,1
9239,769,132,1
9240,769,1140,1
9241,769,372,1
9242,769,60,1
9243,769,927,1
9244,769,641,1
9245,769,905,1
9246,769,1143,1
9247,769,246,1
9248,769,744,1
9249,769,1138,1
9250,769,277,1
9251,769,445,1
9252,769,569,1
9253,769,490,1
9254,769,613,1
9255,769,938,1
9256,769,519,1
9257,769,459,1
9258,769,154,1
9259,769,50,1
9260,769,207,1
9261,769,347,1
9262,769,877,1
9263,769,481,1
9264,769,777,1
9265,769,432,1
9266,769,1019,1
9267,769,1146,1
9268,769,1144,1
9269,769,302,1
9270,769,62,1
9271,769,685,1
9272,769,952,1
9273,769,598,1
9274,769,1109,1
9275,769,149,1
9276,769,762,1
9277,769,85,1
9278,769,1058,1
9279,769,1098,1
9280,769,827,1
9281,769,648,1
9282,769,1053,1
9283,769,680,1
9284,769,663,1
9285,769,672,1
9286,769,1116,1
9287,769,838,1
9288,769,229,1
9289,769,828,1
9290,769,124,1
9291,769,692,1
9292,769,32,1
9293,769,403,1
9294,769,141,1
9295,769,1034,1
9296,769,335,1
9297,769,629,1
9298,769,921,1
9299,769,97,1
9300,769,2,1
9301,769,451,1
9302,769,272,1
9303,769,849,1
9304,769,77,1
9305,769,1021,1
9306,769,844,1
9307,769,493,1
9308,769,290,1
9309,769,184,1
9310,769,567,1
9311,769,544,1
9312,778,960,1
9313,778,611,1
9314,778,1002,1
9315,778,113,1
9316,778,779,1
9317,778,239,1
9318,778,851,1
9319,778,704,1
9320,778,843,1
9321,778,895,1
9322,778,800,1
9323,778,473,1
9324,778,840,1
9325,778,736,1
9326,778,134,1
9327,778,1069,1
9328,778,264,1
9329,778,811,1
9330,778,655,1
9331,778,1033,1
9332,778,386,1
9333,778,582,1
9334,778,100,1
9335,778,560,1
9336,778,241,1
9337,778,657,1
9338,778,754,1
9339,778,827,1
9340,778,487,1
9341,778,94,1
9342,778,949,1
9343,778,61,1
9344,778,1151,1
9345,778,944,1
9346,778,1108,1
9347,778,1170,1
9348,778,529,1
9349,778,713,1
9350,778,398,1
9351,778,136,1
9352,778,1035,1
9353,778,221,1
9354,778,832,1
9355,778,1104,1
9356,778,1061,1
9357,778,855,1
9358,778,963,1
9359,778,911,1
9360,778,893,1
9361,778,980,1
9362,778,387,1
9363,778,1106,1
9364,778,404,1
9365,778,795,1
9366,778,1057,1
9367,778,936,1
9368,778,34,1
9369,778,167,1
9370,778,279,1
9371,778,96,1
9372,778,141,1
9373,778,721,1
9374,778,507,1
9375,778,1141,1
9376,778,119,1
9377,778,923,1
9378,778,109,1
9379,778,930,1
9380,778,760,1
9381,778,903,1
9382,778,1109,1
9383,778,519,1
9384,778,846,1
9385,778,580,1
9386,778,787,1
9387,778,242,1
9388,778,775,1
9389,778,421,1
9390,778,1201,1
9391,778,906,1
9392,778,918,1
9393,778,128,1
9394,778,278,1
9395,778,593,1
9396,778,844,1
9397,778,150,1
9398,778,509,1
9399,778,945,1
9400,778,626,1
9401,778,366,1
9402,778,448,1
9403,778,101,1
9404,778,691,1
9405,778,302,1
9406,778,1037,1
9407,778,153,1
9408,778,623,1
9409,778,849,1
9410,778,786,1
9411,778,269,1
9412,778,482,1
9413,778,789,1
9414,778,962,1
9415,778,682,1
9416,778,941,1
9417,778,1080,1
9418,778,206,1
9419,778,152,1
9420,778,227,1
9421,778,26,1
9422,778,901,1
9423,778,733,1
9424,778,876,1
9425,778,879,1
9426,778,1071,1
9427,778,613,1
9428,778,1124,1
9429,778,380,1
9430,778,813,1
9431,778,1099,1
9432,778,532,1
9433,778,445,1
9434,778,510,1
9435,778,1103,1
9436,778,310,1
9437,778,689,1
9438,778,890,1
9439,778,563,1
9440,778,30,1
9441,778,98,1
9442,778,1048,1
9443,778,871,1
9444,778,415,1
9445,778,455,1
9446,778,188,1
9447,778,994,1
9448,778,836,1
9449,778,738,1
9450,778,583,1
9451,778,277,1
9452,778,295,1
9453,778,703,1
9454,778,87,1
9455,778,774,1
9456,778,889,1
9457,778,896,1
9458,778,517,1
9459,778,1013,1
9460,778,1021,1
9461,778,15,1
9462,778,649,1
9463,778,1009,1
9464,778,643,1
9465,778,8,1
9466,778,1182,1
9467,778,933,1
9468,778,117,1
9469,778,956,1
9470,778,1121,1
9471,778,312,1
9472,778,208,1
9473,778,174,1
9474,778,157,1
9475,804,62,1
9476,804,401,1
9477,804,780,1
9478,804,648,1
9479,804,521,1
9480,804,620,1
9481,804,299,1
9482,804,1120,1
9483,804,445,1
9484,804,880,1
9485,804,832,1
9486,804,447,1
9487,804,772,1
9488,804,766,1
9489,804,1007,1
9490,804,149,1
9491,804,37,1
9492,804,248,1
9493,804,198,1
9494,804,308,1
9495,804,183,1
9496,804,756,1
9497,804,1024,1
9498,804,280,1
9499,804,1037,1
9500,804,433,1
9501,804,523,1
9502,804,544,1
9503,804,939,1
9504,804,336,1
9505,804,532,1
9506,804,883,1
9507,804,469,1
9508,804,255,1
9509,804,624,1
9510,804,979,1
9511,804,570,1
9512,804,106,1
9513,804,406,1
9514,804,817,1
9515,804,953,1
9516,804,623,1
9517,804,103,1
9518,804,1100,1
9519,804,1166,1
9520,804,465,1
9521,804,474,1
9522,804,695,1
9523,804,252,1
9524,804,1173,1
9525,804,936,1
9526,804,918,1
9527,804,900,1
9528,804,514,1
9529,804,189,1
9530,804,1131,1
9531,804,576,1
9532,804,1132,1
9533,804,735,1
9534,804,1105,1
9535,804,960,1
9536,804,257,1
9537,804,722,1
9538,804,897,1
9539,804,849,1
9540,804,1032,1
9541,804,957,1
9542,804,949,1
9543,804,578,1
9544,804,1096,1
9545,804,278,1
9546,804,829,1
9547,804,529,1
9548,804,642,1
9549,804,245,1
9550,804,333,1
9551,804,432,1
9552,804,1082,1
9553,804,1142,1
9554,804,561,1
9555,804,30,1
9556,804,367,1
9557,804,5,1
9558,804,159,1
9559,804,496,1
9560,804,552,1
9561,804,1012,1
9562,804,87,1
9563,804,1085,1
9564,804,510,1
9565,804,206,1
9566,804,546,1
9567,804,26,1
9568,804,287,1
9569,804,269,1
9570,804,196,1
9571,804,0,1
9572,804,920,1
9573,804,141,1
9574,804,14,1
9575,804,874,1
9576,804,1123,1
9577,804,1186,1
9578,804,963,1
9579,804,58,1
9580,804,310,1
9581,804,425,1
9582,804,361,1
9583,804,834,1
9584,804,318,1
9585,804,886,1
9586,804,1195,1
9587,804,1091,1
9588,804,801,1
9589,804,760,1
9590,804,782,1
9591,804,289,1
9592,804,426,1
9593,804,36,1
9594,804,1145,1
9595,804,738,1
9596,804,1147,1
9597,804,76,1
9598,804,582,1
9599,804,31,1
9600,804,352,1
9601,804,1038,1
9602,804,477,1
9603,804,878,1
9604,804,792,1
9605,804,740,1
9606,804,745,1
9607,804,509,1
9608,804,222,1
9609,804,81,1
9610,804,279,1
9611,804,826,1
9612,804,562,1
9613,804,662,1
9614,804,764,1
9615,804,672,1
9616,804,1180,1
9617,804,800,1
9618,804,917,1
9619,804,823,1
9620,804,668,1
9621,804,378,1
9622,804,1136,1
9623,804,217,1
9624,804,1187,1
9625,804,467,1
9626,804,994,1
9627,804,1155,1
9628,804,179,1
9629,804,859,1
9630,804,879,1
9631,804,748,1
9632,804,1140,1
9633,804,513,1
9634,804,173,1
9635,804,856,1
9636,804,665,1
9637,804,664,1
9638,804,1025,1
9639,804,538,1
9640,804,77,1
9641,804,35,1
9642,804,73,1
9643,804,589,1
9644,804,127,1
9645,804,194,1
9646,804,926,1
9647,804,1151,1
9648,804,1013,1
9649,804,871,1
9650,804,616,1
9651,804,580,1
9652,804,288,1
9653,804,508,1
9654,804,461,1
9655,804,296,1
9656,804,363,1
9657,804,389,1
9658,804,29,1
9659,804,572,1
9660,804,353,1
