,TF,Target,Label
6177,320,1362,1
6178,320,122,1
6179,320,612,1
6180,320,1164,1
6181,320,325,1
6182,320,58,1
6183,320,104,1
6184,355,581,1
6185,355,709,1
6186,355,1154,1
6187,355,1281,1
6188,355,233,1
6189,355,114,1
6190,355,1128,1
6191,355,1217,1
6192,355,523,1
6193,355,1038,1
6194,355,754,1
6195,355,1475,1
6196,355,1587,1
6197,355,922,1
6198,355,65,1
6199,355,358,1
6200,355,1306,1
6201,355,1152,1
6202,355,1300,1
6203,355,1024,1
6204,355,176,1
6205,355,1428,1
6206,355,745,1
6207,355,881,1
6208,355,1102,1
6209,355,1115,1
6210,355,1485,1
6211,355,394,1
6212,355,302,1
6213,355,932,1
6214,355,1335,1
6215,355,751,1
6216,355,1056,1
6217,355,433,1
6218,355,1375,1
6219,355,661,1
6220,355,259,1
6221,355,473,1
6222,355,700,1
6223,355,1063,1
6224,355,195,1
6225,355,1223,1
6226,355,876,1
6227,355,449,1
6228,355,996,1
6229,355,80,1
6230,355,478,1
6231,355,369,1
6232,355,105,1
6233,355,305,1
6234,355,981,1
6235,355,406,1
6236,355,13,1
6237,355,32,1
6238,355,980,1
6239,355,805,1
6240,355,1534,1
6241,355,803,1
6242,355,335,1
6243,355,1130,1
6244,355,279,1
6245,355,807,1
6246,355,226,1
6247,355,1276,1
6248,355,614,1
6249,355,1560,1
6250,355,367,1
6251,355,1409,1
6252,355,1139,1
6253,355,1143,1
6254,355,316,1
6255,355,760,1
6256,355,21,1
6257,355,771,1
6258,355,955,1
6259,355,193,1
6260,355,1520,1
6261,355,763,1
6262,355,918,1
6263,355,589,1
6264,355,1255,1
6265,355,284,1
6266,355,1268,1
6267,355,1158,1
6268,355,210,1
6269,355,628,1
6270,355,293,1
6271,355,698,1
6272,355,540,1
6273,355,1187,1
6274,355,1394,1
6275,355,1025,1
6276,355,1119,1
6277,355,964,1
6278,355,1430,1
6279,355,189,1
6280,355,1388,1
6281,355,570,1
6282,355,1055,1
6283,355,1420,1
6284,355,410,1
6285,355,497,1
6286,355,423,1
6287,355,1439,1
6288,355,227,1
6289,355,1147,1
6290,355,359,1
6291,355,475,1
6292,355,526,1
6293,355,995,1
6294,355,266,1
6295,355,951,1
6296,355,1273,1
6297,355,1287,1
6298,355,250,1
6299,355,542,1
6300,355,1499,1
6301,355,393,1
6302,355,718,1
6303,355,1042,1
6304,355,1529,1
6305,355,73,1
6306,355,1222,1
6307,355,375,1
6308,355,934,1
6309,355,1406,1
6310,355,609,1
6311,355,107,1
6312,355,1150,1
6313,355,1021,1
6314,355,755,1
6315,355,384,1
6316,355,1390,1
6317,355,282,1
6318,355,1564,1
6319,355,1487,1
6320,355,418,1
6321,355,1197,1
6322,355,846,1
6323,355,147,1
6324,355,629,1
6325,355,304,1
6326,355,16,1
6327,355,121,1
6328,355,1261,1
6329,355,381,1
6330,355,850,1
6331,355,333,1
6332,355,893,1
6333,355,1556,1
6334,355,1070,1
6335,355,1547,1
6336,355,1079,1
6337,355,334,1
6338,355,1196,1
6339,355,982,1
6340,355,592,1
6341,355,952,1
6342,355,772,1
6343,355,203,1
6344,355,911,1
6345,355,1454,1
6346,355,503,1
6347,355,171,1
6348,355,1451,1
6349,355,1506,1
6350,355,1002,1
6351,355,1052,1
6352,355,361,1
6353,355,558,1
6354,355,1449,1
6355,355,1617,1
6356,355,165,1
6357,355,1331,1
6358,355,61,1
6359,355,94,1
6360,355,1344,1
6361,355,1411,1
6362,355,344,1
6363,355,1054,1
6364,355,785,1
6365,355,1094,1
6366,355,1291,1
6367,355,1156,1
6368,355,117,1
6369,355,1540,1
6370,355,257,1
6371,355,1121,1
6372,355,994,1
6373,355,1353,1
6374,355,1075,1
6375,355,1126,1
6376,355,1294,1
6377,355,49,1
6378,355,848,1
6379,355,115,1
6380,355,630,1
6381,355,692,1
6382,355,1338,1
6383,355,728,1
6384,355,1292,1
6385,355,329,1
6386,355,638,1
6387,355,945,1
6388,355,112,1
6389,355,726,1
6390,355,1431,1
6391,355,1481,1
6392,355,309,1
6393,355,1561,1
6394,355,441,1
6395,355,214,1
6396,355,702,1
6397,355,414,1
6398,355,1118,1
6399,355,634,1
6400,355,1410,1
6401,355,1144,1
6402,355,204,1
6403,355,36,1
6404,355,245,1
6405,355,786,1
6406,355,833,1
6407,355,1567,1
6408,355,82,1
6409,355,572,1
6410,355,417,1
6411,355,44,1
6412,355,941,1
6413,355,254,1
6414,355,366,1
6415,355,372,1
6416,355,1542,1
6417,355,1478,1
6418,355,1516,1
6419,355,275,1
6420,355,57,1
6421,355,1535,1
6422,355,113,1
6423,355,787,1
6424,355,297,1
6425,355,1134,1
6426,355,958,1
6427,355,1022,1
6428,355,873,1
6429,355,834,1
6430,355,271,1
6431,355,125,1
6432,355,33,1
6433,355,514,1
6434,355,940,1
6435,355,1339,1
6436,355,264,1
6437,355,1603,1
6438,355,1470,1
6439,355,341,1
6440,355,823,1
6441,355,59,1
6442,355,535,1
6443,355,550,1
6444,355,1003,1
6445,355,1341,1
6446,355,217,1
6447,355,1351,1
6448,355,567,1
6449,355,961,1
6450,355,1378,1
6451,355,584,1
6452,355,746,1
6453,355,1323,1
6454,355,594,1
6455,355,1405,1
6456,355,326,1
6457,355,481,1
6458,355,156,1
6459,355,328,1
6460,355,1186,1
6461,355,573,1
6462,355,255,1
6463,355,303,1
6464,355,1248,1
6465,355,575,1
6466,355,1076,1
6467,355,224,1
6468,355,41,1
6469,355,694,1
6470,355,1178,1
6471,355,463,1
6472,355,144,1
6473,355,956,1
6474,355,389,1
6475,355,1328,1
6476,355,1215,1
6477,355,553,1
6478,355,1182,1
6479,355,325,1
6480,355,1598,1
6481,355,72,1
6482,355,1218,1
6483,355,205,1
6484,355,1030,1
6485,355,215,1
6486,355,153,1
6487,355,229,1
6488,355,1229,1
6489,355,892,1
6490,355,608,1
6491,355,1382,1
6492,355,286,1
6493,355,188,1
6494,355,1111,1
6495,355,308,1
6496,355,750,1
6497,355,1059,1
6498,355,720,1
6499,355,1303,1
6500,355,10,1
6501,355,439,1
6502,355,975,1
6503,355,716,1
6504,355,356,1
6505,355,371,1
6506,355,350,1
6507,355,712,1
6508,355,989,1
6509,355,517,1
6510,355,1245,1
6511,355,342,1
6512,355,431,1
6513,355,1329,1
6514,355,1510,1
6515,355,973,1
6516,355,903,1
6517,355,499,1
6518,355,1444,1
6519,355,828,1
6520,355,1112,1
6521,355,201,1
6522,355,1452,1
6523,355,1260,1
6524,355,31,1
6525,355,200,1
6526,355,1533,1
6527,355,1188,1
6528,355,683,1
6529,355,671,1
6530,355,25,1
6531,355,1018,1
6532,355,1549,1
6533,355,967,1
6534,355,1211,1
6535,355,736,1
6536,355,1209,1
6537,355,416,1
6538,355,1539,1
6539,355,715,1
6540,355,1037,1
6541,355,1407,1
6542,355,837,1
6543,355,1064,1
6544,355,1352,1
6545,355,659,1
6546,355,436,1
6547,355,208,1
6548,355,152,1
6549,355,1236,1
6550,355,1267,1
6551,355,18,1
6552,355,1206,1
6553,355,1113,1
6554,355,706,1
6555,355,1500,1
6556,355,758,1
6557,355,889,1
6558,355,867,1
6559,355,858,1
6560,355,1596,1
6561,355,20,1
6562,355,1044,1
6563,355,471,1
6564,355,1386,1
6565,355,1434,1
6566,355,340,1
6567,355,1176,1
6568,355,1311,1
6569,355,1458,1
6570,355,549,1
6571,355,670,1
6572,355,519,1
6573,355,373,1
6574,355,424,1
6575,355,127,1
6576,355,642,1
6577,355,708,1
6578,355,0,1
6579,355,591,1
6580,355,891,1
6581,355,1314,1
6582,355,455,1
6583,355,262,1
6584,355,402,1
6585,355,1474,1
6586,355,1312,1
6587,355,1423,1
6588,355,1302,1
6589,355,949,1
6590,355,1250,1
6591,355,1426,1
6592,355,22,1
6593,355,446,1
6594,355,315,1
6595,355,929,1
6596,355,26,1
6597,355,1345,1
6598,355,1012,1
6599,355,1612,1
6600,355,1103,1
6601,355,808,1
6602,355,898,1
6603,355,818,1
6604,355,388,1
6605,355,1271,1
6606,355,1441,1
6607,355,993,1
6608,355,681,1
6609,355,98,1
6610,355,1239,1
6611,355,1080,1
6612,355,206,1
6613,355,1066,1
6614,355,679,1
6615,355,137,1
6616,355,76,1
6617,355,23,1
6618,355,1275,1
6619,355,103,1
6620,355,998,1
6621,355,407,1
6622,355,742,1
6623,355,1611,1
6624,355,741,1
6625,356,1127,1
6626,356,445,1
6627,356,1290,1
6628,356,288,1
6629,356,1313,1
6630,356,1496,1
6631,356,585,1
6632,356,838,1
6633,356,546,1
6634,356,1423,1
6635,356,639,1
6636,356,553,1
6637,356,812,1
6638,356,544,1
6639,356,451,1
6640,356,687,1
6641,356,543,1
6642,356,781,1
6643,356,889,1
6644,356,147,1
6645,356,450,1
6646,356,251,1
6647,356,618,1
6648,356,310,1
6649,356,345,1
6650,356,530,1
6651,356,1553,1
6652,356,1025,1
6653,356,358,1
6654,356,539,1
6655,356,389,1
6656,356,1527,1
6657,356,9,1
6658,356,459,1
6659,356,223,1
6660,356,1462,1
6661,356,1456,1
6662,356,918,1
6663,356,1118,1
6664,356,959,1
6665,356,1516,1
6666,356,72,1
6667,356,733,1
6668,356,820,1
6669,356,719,1
6670,356,705,1
6671,356,483,1
6672,356,200,1
6673,356,1480,1
6674,356,131,1
6675,356,498,1
6676,356,1188,1
6677,380,1535,1
6678,460,1542,1
6679,460,663,1
6680,460,977,1
6681,460,804,1
6682,460,322,1
6683,460,429,1
6684,460,645,1
6685,460,214,1
6686,460,1171,1
6687,460,80,1
6688,460,1162,1
6689,460,1066,1
6690,460,35,1
6691,460,1037,1
6692,460,913,1
6693,460,608,1
6694,460,325,1
6695,460,359,1
6696,460,201,1
6697,460,1501,1
6698,460,147,1
6699,460,808,1
6700,460,380,1
6701,460,407,1
6702,460,488,1
6703,460,821,1
6704,460,1333,1
6705,460,1389,1
6706,460,290,1
6707,460,44,1
6708,460,1023,1
6709,460,1373,1
6710,460,1207,1
6711,460,1473,1
6712,460,1077,1
6713,460,1386,1
6714,460,483,1
6715,460,1465,1
6716,460,219,1
6717,460,30,1
6718,460,536,1
6719,460,208,1
6720,460,261,1
6721,460,959,1
6722,460,812,1
6723,460,626,1
6724,460,369,1
6725,460,235,1
6726,460,98,1
6727,460,1272,1
6728,460,1535,1
6729,460,125,1
6730,460,641,1
6731,460,1235,1
6732,460,1183,1
6733,460,1203,1
6734,460,489,1
6735,460,355,1
6736,460,954,1
6737,460,1246,1
6738,460,1553,1
6739,460,694,1
6740,460,807,1
6741,460,315,1
6742,460,826,1
6743,460,452,1
6744,460,273,1
6745,460,1388,1
6746,460,335,1
6747,460,118,1
6748,460,1003,1
6749,460,334,1
6750,460,498,1
6751,460,61,1
6752,460,344,1
6753,460,1271,1
6754,460,226,1
6755,489,40,1
6756,489,755,1
6757,489,796,1
6758,489,1561,1
6759,489,676,1
6760,489,1557,1
6761,489,1404,1
6762,489,4,1
6763,489,317,1
6764,489,621,1
6765,489,922,1
6766,489,1407,1
6767,489,707,1
6768,489,610,1
6769,489,1302,1
6770,489,6,1
6771,489,963,1
6772,489,217,1
6773,489,117,1
6774,489,1028,1
6775,507,791,1
6776,507,1344,1
6777,507,106,1
6778,507,910,1
6779,507,891,1
6780,507,1485,1
6781,507,560,1
6782,507,200,1
6783,507,720,1
6784,507,1462,1
6785,507,1261,1
6786,507,1397,1
6787,507,1528,1
6788,507,339,1
6789,507,483,1
6790,507,1394,1
6791,507,191,1
6792,507,426,1
6793,507,1208,1
6794,507,1468,1
6795,507,1554,1
6796,507,1560,1
6797,507,1206,1
6798,507,353,1
6799,507,956,1
6800,507,776,1
6801,507,72,1
6802,507,1499,1
6803,507,1132,1
6804,507,424,1
6805,507,539,1
6806,507,693,1
6807,507,211,1
6808,507,682,1
6809,507,534,1
6810,507,233,1
6811,507,1039,1
6812,507,390,1
6813,507,63,1
6814,507,1474,1
6815,507,668,1
6816,507,54,1
6817,507,840,1
6818,507,775,1
6819,507,801,1
6820,507,1106,1
6821,507,1442,1
6822,507,349,1
6823,507,748,1
6824,507,540,1
6825,507,1071,1
6826,507,1308,1
6827,507,210,1
6828,507,829,1
6829,507,371,1
6830,507,467,1
6831,507,585,1
6832,507,959,1
6833,507,91,1
6834,507,681,1
6835,507,616,1
6836,507,1376,1
6837,507,19,1
6838,507,4,1
6839,507,1547,1
6840,507,445,1
6841,507,1527,1
6842,507,101,1
6843,507,332,1
6844,507,204,1
6845,507,821,1
6846,507,290,1
6847,507,1063,1
6848,507,234,1
6849,507,1061,1
6850,507,1472,1
6851,507,295,1
6852,507,450,1
6853,507,96,1
6854,507,308,1
6855,507,434,1
6856,507,1402,1
6857,507,586,1
6858,507,147,1
6859,507,978,1
6860,507,1317,1
6861,507,870,1
6862,507,1494,1
6863,507,530,1
6864,507,342,1
6865,507,927,1
6866,507,573,1
6867,507,1405,1
6868,507,952,1
6869,507,1147,1
6870,507,358,1
6871,507,796,1
6872,507,718,1
6873,507,316,1
6874,507,1587,1
6875,507,362,1
6876,507,1559,1
6877,507,1582,1
6878,507,1244,1
6879,507,319,1
6880,507,1026,1
6881,507,1228,1
6882,507,1425,1
6883,507,948,1
6884,507,310,1
6885,507,141,1
6886,507,550,1
6887,507,1469,1
6888,507,436,1
6889,507,1385,1
6890,507,1118,1
6891,507,1125,1
6892,507,751,1
6893,507,1252,1
6894,507,1250,1
6895,507,1355,1
6896,507,1287,1
6897,507,638,1
6898,507,460,1
6899,507,1448,1
6900,507,55,1
6901,507,273,1
6902,507,739,1
6903,507,903,1
6904,507,1188,1
6905,507,1488,1
6906,507,195,1
6907,507,1186,1
6908,507,589,1
6909,507,196,1
6910,507,278,1
6911,507,67,1
6912,507,853,1
6913,507,64,1
6914,507,1093,1
6915,507,1313,1
6916,507,1392,1
6917,507,820,1
6918,507,1021,1
6919,507,174,1
6920,507,1053,1
6921,507,1133,1
6922,507,356,1
6923,507,618,1
6924,507,721,1
6925,507,889,1
6926,507,477,1
6927,507,784,1
6928,507,1245,1
6929,507,1535,1
6930,507,1441,1
6931,507,118,1
6932,507,1246,1
6933,507,639,1
6934,507,127,1
6935,507,1563,1
6936,507,1345,1
6937,507,201,1
6938,507,660,1
6939,507,1504,1
6940,507,1085,1
6941,507,248,1
6942,507,1436,1
6943,507,545,1
6944,507,609,1
6945,507,1306,1
6946,507,727,1
6947,507,1583,1
6948,507,280,1
6949,507,262,1
6950,507,1414,1
6951,507,1351,1
6952,507,498,1
6953,507,1152,1
6954,507,1327,1
6955,507,974,1
6956,507,244,1
6957,507,186,1
6958,507,772,1
6959,507,1196,1
6960,507,1171,1
6961,507,1567,1
6962,507,691,1
6963,522,1535,1
6964,522,817,1
6965,522,1035,1
6966,522,1265,1
6967,522,995,1
6968,522,210,1
6969,522,269,1
6970,522,972,1
6971,522,1534,1
6972,522,1016,1
6973,522,875,1
6974,522,1589,1
6975,522,20,1
6976,522,485,1
6977,522,1068,1
6978,522,1211,1
6979,522,1582,1
6980,522,1176,1
6981,522,770,1
6982,522,1037,1
6983,522,818,1
6984,522,1272,1
6985,522,1003,1
6986,522,430,1
6987,522,1115,1
6988,522,1218,1
6989,522,1531,1
6990,522,99,1
6991,522,937,1
6992,522,812,1
6993,522,1234,1
6994,522,1395,1
6995,522,123,1
6996,522,166,1
6997,522,544,1
6998,522,690,1
6999,522,1089,1
7000,522,1591,1
7001,522,837,1
7002,522,125,1
7003,522,752,1
7004,522,389,1
7005,522,141,1
7006,522,449,1
7007,522,406,1
7008,522,1479,1
7009,522,1458,1
7010,522,43,1
7011,522,1384,1
7012,522,1502,1
7013,522,1135,1
7014,522,424,1
7015,522,899,1
7016,522,1406,1
7017,522,663,1
7018,522,1498,1
7019,522,470,1
7020,522,1515,1
7021,522,687,1
7022,522,195,1
7023,522,586,1
7024,522,573,1
7025,522,1466,1
7026,522,1153,1
7027,522,65,1
7028,522,363,1
7029,522,1559,1
7030,522,139,1
7031,522,258,1
7032,522,357,1
7033,522,1032,1
7034,522,1357,1
7035,522,1506,1
7036,522,692,1
7037,522,100,1
7038,522,1191,1
7039,522,1134,1
7040,522,376,1
7041,522,974,1
7042,522,1020,1
7043,522,236,1
7044,522,1610,1
7045,522,240,1
7046,522,990,1
7047,522,760,1
7048,522,1197,1
7049,522,1353,1
7050,522,272,1
7051,522,1557,1
7052,522,1182,1
7053,522,204,1
7054,522,238,1
7055,522,711,1
7056,522,1411,1
7057,522,1446,1
7058,526,499,1
7059,526,1004,1
7060,526,1180,1
7061,526,469,1
7062,526,1275,1
7063,526,756,1
7064,526,98,1
7065,526,176,1
7066,526,1519,1
7067,526,191,1
7068,526,1410,1
7069,526,667,1
7070,526,1188,1
7071,526,696,1
7072,526,597,1
7073,526,670,1
7074,526,118,1
7075,526,1122,1
7076,526,787,1
7077,526,93,1
7078,526,539,1
7079,526,54,1
7080,526,310,1
7081,526,1271,1
7082,526,18,1
7083,526,978,1
7084,526,70,1
7085,526,1446,1
7086,526,1392,1
7087,526,255,1
7088,526,1012,1
7089,526,1133,1
7090,526,1088,1
7091,526,1102,1
7092,526,1281,1
7093,526,808,1
7094,526,1333,1
7095,526,1362,1
7096,526,1431,1
7097,526,1258,1
7098,526,1347,1
7099,526,1502,1
7100,526,828,1
7101,526,1596,1
7102,526,394,1
7103,526,1561,1
7104,526,502,1
7105,526,568,1
7106,526,791,1
7107,526,104,1
7108,526,685,1
7109,526,1121,1
7110,526,776,1
7111,526,41,1
7112,526,239,1
7113,526,262,1
7114,526,1369,1
7115,526,144,1
7116,526,1127,1
7117,526,866,1
7118,526,1090,1
7119,526,25,1
7120,526,1505,1
7121,526,714,1
7122,526,1260,1
7123,526,768,1
7124,526,1386,1
7125,526,127,1
7126,526,838,1
7127,526,303,1
7128,526,1087,1
7129,526,1326,1
7130,526,1417,1
7131,526,391,1
7132,526,373,1
7133,526,1375,1
7134,526,853,1
7135,526,396,1
7136,526,1226,1
7137,526,197,1
7138,526,304,1
7139,526,328,1
7140,526,478,1
7141,526,744,1
7142,526,681,1
7143,526,641,1
7144,526,887,1
7145,526,146,1
7146,526,466,1
7147,526,38,1
7148,526,375,1
7149,526,975,1
7150,526,849,1
7151,526,1156,1
7152,526,463,1
7153,526,1095,1
7154,526,995,1
7155,526,65,1
7156,526,830,1
7157,526,498,1
7158,526,44,1
7159,526,591,1
7160,526,719,1
7161,526,951,1
7162,526,1374,1
7163,526,1003,1
7164,526,824,1
7165,526,1273,1
7166,526,578,1
7167,526,432,1
7168,526,572,1
7169,526,97,1
7170,526,448,1
7171,526,76,1
7172,526,795,1
7173,526,1083,1
7174,526,79,1
7175,526,880,1
7176,526,1503,1
7177,526,690,1
7178,526,228,1
7179,526,1208,1
7180,526,1541,1
7181,526,1035,1
7182,526,720,1
7183,526,785,1
7184,526,484,1
7185,526,1026,1
7186,526,1405,1
7187,526,1388,1
7188,526,36,1
7189,526,754,1
7190,526,1498,1
7191,526,948,1
7192,526,766,1
7193,526,1185,1
7194,526,1506,1
7195,526,177,1
7196,526,1091,1
7197,526,1140,1
7198,526,249,1
7199,526,1367,1
7200,526,319,1
7201,526,805,1
7202,526,222,1
7203,526,1306,1
7204,526,1257,1
7205,526,733,1
7206,526,683,1
7207,526,64,1
7208,526,128,1
7209,526,767,1
7210,526,293,1
7211,526,1539,1
7212,547,934,1
7213,547,391,1
7214,547,93,1
7215,547,1535,1
7216,547,140,1
7217,547,1414,1
7218,547,1352,1
7219,547,350,1
7220,610,715,1
7221,610,640,1
7222,610,460,1
7223,610,379,1
7224,610,4,1
7225,610,1508,1
7226,610,1364,1
7227,610,967,1
7228,610,295,1
7229,610,469,1
7230,610,409,1
7231,610,228,1
7232,610,43,1
7233,610,1541,1
7234,610,958,1
7235,610,1163,1
7236,610,891,1
7237,610,1585,1
7238,610,1456,1
7239,610,115,1
7240,610,445,1
7241,610,1111,1
7242,610,308,1
7243,610,1354,1
7244,610,1208,1
7245,610,1132,1
7246,610,1500,1
7247,610,100,1
7248,610,840,1
7249,610,209,1
7250,610,260,1
7251,610,327,1
7252,610,1290,1
7253,610,389,1
7254,610,1386,1
7255,610,65,1
7256,610,1153,1
7257,610,745,1
7258,610,678,1
7259,610,361,1
7260,610,490,1
7261,610,1452,1
7262,610,355,1
7263,610,580,1
7264,610,374,1
7265,610,1256,1
7266,610,459,1
7267,610,336,1
7268,610,256,1
7269,610,1351,1
7270,610,475,1
7271,610,641,1
7272,610,1292,1
7273,610,573,1
7274,610,838,1
7275,610,1567,1
7276,610,1260,1
7277,610,934,1
7278,610,861,1
7279,610,1319,1
7280,610,89,1
7281,610,719,1
7282,610,1403,1
7283,610,7,1
7284,610,1100,1
7285,610,90,1
7286,610,546,1
7287,610,356,1
7288,610,392,1
7289,610,1007,1
7290,610,1515,1
7291,610,857,1
7292,610,799,1
7293,610,344,1
7294,610,929,1
7295,610,1011,1
7296,610,176,1
7297,610,1271,1
7298,610,1314,1
7299,610,633,1
7300,610,945,1
7301,610,821,1
7302,610,1531,1
7303,610,694,1
7304,610,660,1
7305,610,1074,1
7306,610,1267,1
7307,610,1443,1
7308,610,1489,1
7309,610,1389,1
7310,610,937,1
7311,610,621,1
7312,610,795,1
7313,610,1499,1
7314,610,1352,1
7315,610,873,1
7316,610,599,1
7317,610,157,1
7318,610,1366,1
7319,610,87,1
7320,610,1566,1
7321,610,276,1
7322,610,714,1
7323,610,738,1
7324,610,543,1
7325,610,422,1
7326,610,1139,1
7327,610,431,1
7328,610,630,1
7329,610,1556,1
7330,610,816,1
7331,610,571,1
7332,610,1061,1
7333,610,254,1
7334,610,703,1
7335,610,899,1
7336,610,768,1
7337,610,1496,1
7338,610,1579,1
7339,610,553,1
7340,610,537,1
7341,610,923,1
7342,610,273,1
7343,610,497,1
7344,610,455,1
7345,610,470,1
7346,610,1085,1
7347,610,1533,1
7348,610,880,1
7349,610,489,1
7350,610,646,1
7351,610,1504,1
7352,610,61,1
7353,610,530,1
7354,610,465,1
7355,610,1169,1
7356,610,491,1
7357,610,93,1
7358,610,751,1
7359,610,104,1
7360,610,671,1
7361,610,1089,1
7362,610,875,1
7363,610,865,1
7364,610,1344,1
7365,610,941,1
7366,610,418,1
7367,610,310,1
7368,610,1469,1
7369,610,302,1
7370,610,1615,1
7371,610,1518,1
7372,610,364,1
7373,610,503,1
7374,610,1431,1
7375,610,1421,1
7376,610,148,1
7377,610,1557,1
7378,610,706,1
7379,610,1313,1
7380,610,226,1
7381,610,193,1
7382,610,1479,1
7383,610,118,1
7384,610,333,1
7385,610,712,1
7386,610,666,1
7387,610,447,1
7388,610,1593,1
7389,610,282,1
7390,610,701,1
7391,610,180,1
7392,610,62,1
7393,610,129,1
7394,610,665,1
7395,610,1240,1
7396,610,1204,1
7397,610,756,1
7398,610,367,1
7399,610,1130,1
7400,610,825,1
7401,610,808,1
7402,610,710,1
7403,610,17,1
7404,610,13,1
7405,610,1428,1
7406,610,1112,1
7407,610,1569,1
7408,610,909,1
7409,610,742,1
7410,610,1027,1
7411,610,754,1
7412,610,753,1
7413,610,568,1
7414,610,1175,1
7415,610,639,1
7416,610,234,1
7417,610,1597,1
7418,610,561,1
7419,610,702,1
7420,610,727,1
7421,610,1420,1
7422,610,9,1
7423,610,1598,1
7424,610,14,1
7425,610,611,1
7426,610,186,1
7427,610,350,1
7428,610,1568,1
7429,610,1291,1
7430,610,1358,1
7431,610,55,1
7432,610,650,1
7433,610,1207,1
7434,610,773,1
7435,610,1374,1
7436,610,596,1
7437,610,1091,1
7438,610,1303,1
7439,610,1048,1
7440,610,765,1
7441,610,1405,1
7442,610,348,1
7443,610,724,1
7444,610,933,1
7445,610,244,1
7446,610,67,1
7447,610,1453,1
7448,610,1384,1
7449,610,709,1
7450,610,0,1
7451,610,686,1
7452,610,526,1
7453,610,1230,1
7454,610,634,1
7455,610,777,1
7456,610,1158,1
7457,610,991,1
7458,610,281,1
7459,610,499,1
7460,610,612,1
7461,610,904,1
7462,610,236,1
7463,610,240,1
7464,610,1459,1
7465,610,1164,1
7466,610,33,1
7467,610,1006,1
7468,610,210,1
7469,610,143,1
7470,610,1087,1
7471,610,1349,1
7472,610,1538,1
7473,610,153,1
7474,610,697,1
7475,610,381,1
7476,610,629,1
7477,610,1127,1
7478,610,438,1
7479,610,300,1
7480,610,522,1
7481,610,1485,1
7482,610,1575,1
7483,610,174,1
7484,610,1251,1
7485,610,1182,1
7486,610,375,1
7487,610,1510,1
7488,610,140,1
7489,610,1033,1
7490,610,846,1
7491,610,105,1
7492,610,433,1
7493,610,450,1
7494,610,390,1
7495,610,1156,1
7496,610,171,1
7497,610,918,1
7498,610,1196,1
7499,610,585,1
7500,610,700,1
7501,610,147,1
7502,610,502,1
7503,610,1044,1
7504,610,41,1
7505,610,809,1
7506,610,609,1
7507,610,513,1
7508,610,107,1
7509,610,523,1
7510,610,1576,1
7511,610,1302,1
7512,610,111,1
7513,610,889,1
7514,610,1494,1
7515,610,1474,1
7516,610,1029,1
7517,610,963,1
7518,610,73,1
7519,610,1365,1
7520,610,628,1
7521,610,996,1
7522,610,1308,1
7523,610,320,1
7524,610,1399,1
7525,610,951,1
7526,610,200,1
7527,610,399,1
7528,610,804,1
7529,610,1258,1
7530,610,72,1
7531,610,592,1
7532,610,1150,1
7533,610,106,1
7534,610,1020,1
7535,610,1460,1
7536,610,303,1
7537,610,506,1
7538,610,618,1
7539,610,1335,1
7540,610,485,1
7541,610,1239,1
7542,610,1090,1
7543,610,1010,1
7544,610,1181,1
7545,610,1015,1
7546,610,913,1
7547,610,126,1
7548,610,1401,1
7549,610,1424,1
7550,610,1529,1
7551,610,247,1
7552,610,1525,1
7553,610,725,1
7554,610,925,1
7555,610,402,1
7556,610,544,1
7557,610,1392,1
7558,610,716,1
7559,610,223,1
7560,610,268,1
7561,610,608,1
7562,610,1462,1
7563,610,884,1
7564,610,679,1
7565,610,332,1
7566,610,952,1
7567,610,1440,1
7568,610,112,1
7569,610,622,1
7570,610,1411,1
7571,610,1375,1
7572,610,436,1
7573,610,1043,1
7574,610,439,1
7575,610,1306,1
7576,610,615,1
7577,610,871,1
7578,610,1577,1
7579,610,316,1
7580,610,569,1
7581,610,1131,1
7582,610,956,1
7583,610,373,1
7584,610,863,1
7585,610,1003,1
7586,610,326,1
7587,610,844,1
7588,610,1137,1
7589,610,940,1
7590,610,127,1
7591,610,1582,1
7592,610,1244,1
7593,610,979,1
7594,610,927,1
7595,610,1501,1
7596,610,1359,1
7597,610,1180,1
7598,610,1144,1
7599,610,774,1
7600,610,1017,1
7601,610,853,1
7602,610,591,1
7603,610,616,1
7604,610,1317,1
7605,610,1385,1
7606,610,1068,1
7607,610,757,1
7608,610,156,1
7609,610,829,1
7610,610,122,1
7611,610,309,1
7612,610,477,1
7613,610,139,1
7614,610,286,1
7615,610,214,1
7616,610,155,1
7617,610,278,1
7618,610,44,1
7619,610,1014,1
7620,610,1243,1
7621,610,1602,1
7622,610,1480,1
7623,610,1084,1
7624,610,1103,1
7625,610,1257,1
7626,610,1228,1
7627,610,8,1
7628,610,1093,1
7629,610,82,1
7630,610,71,1
7631,610,976,1
7632,610,383,1
7633,610,483,1
7634,610,1070,1
7635,610,245,1
7636,610,535,1
7637,610,322,1
7638,610,1072,1
7639,610,627,1
7640,610,954,1
7641,610,642,1
7642,610,822,1
7643,610,539,1
7644,610,206,1
7645,610,152,1
7646,610,994,1
7647,610,1152,1
7648,610,101,1
7649,610,301,1
7650,610,1275,1
7651,610,42,1
7652,610,290,1
7653,610,775,1
7654,610,791,1
7655,610,248,1
7656,610,572,1
7657,610,968,1
7658,610,255,1
7659,610,1434,1
7660,610,1368,1
7661,610,1409,1
7662,610,603,1
7663,610,26,1
7664,610,911,1
7665,610,545,1
7666,610,1378,1
7667,610,1610,1
7668,610,1023,1
7669,610,406,1
